dish_id,caption,image_path,calories,protein,fat,carbs,cleaned_caption
dish_1565209963,"This plate contains 3.3g vinegar, 3.3g lemon juice, 31.0g chicken thighs, 66.1g white rice, 16.5g pineapple, 16.5g kale, 0.1g pepper, 1.2g salt, 1.7g cilantro, 3.3g garlic, 4.1g olive oil, 23.1g onions, and 82.7g brussels sprouts. It provides approximately 244.5 kcal, 13.1g protein, 7.3g fat, and 33.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565209963/rgb.png,244.5,13.1,7.3,33.0,"This plate contains 3.3g vinegar, 3.3g lemon juice, 31.0g chicken thighs, 66.1g white rice, 16.5g pineapple, 16.5g kale, 0.1g pepper, , 1.7g cilantro, 3.3g garlic, 4.1g olive oil, 23.1g onions, and 82.7g brussels sprouts."
dish_1565194781,"This plate contains 128.8g sweet potato, 0.2g salt, 0.0g pepper, 3.8g olive oil, 57.2g carrot, and 378.0g egg whites. It provides approximately 351.4 kcal, 39.6g protein, 4.7g fat, and 31.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565194781/rgb.png,351.4,39.6,4.7,31.5,"This plate contains 128.8g sweet potato, , 0.0g pepper, 3.8g olive oil, 57.2g carrot, and 378.0g egg whites."
dish_1568404850,"This plate contains 100.0g fried rice. It provides approximately 157.7 kcal, 4.7g protein, 2.2g fat, and 29.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1568404850/rgb.png,157.7,4.7,2.2,29.9,This plate contains 100.0g fried rice.
dish_1565024675,"This plate contains 34.0g turkey bacon. It provides approximately 129.1 kcal, 9.9g protein, 9.6g fat, and 1.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565024675/rgb.png,129.1,9.9,9.6,1.1,This plate contains 34.0g turkey bacon.
dish_1564686791,"This plate contains 21.2g lettuce, 1.1g lime, 0.3g pepper, 31.8g mixed greens, 4.2g onions, 10.6g cucumbers, 8.5g olive oil, 122.0g chicken breast, 4.2g vinegar, 0.5g salt, 25.0g olives, 8.5g cherry tomatoes, and 105.0g cheese pizza. It provides approximately 601.3 kcal, 51.1g protein, 25.6g fat, and 40.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1564686791/rgb.png,601.3,51.1,25.6,40.1,"This plate contains 21.2g lettuce, 1.1g lime, 0.3g pepper, 31.8g mixed greens, 4.2g onions, 10.6g cucumbers, 8.5g olive oil, 122.0g chicken breast, 4.2g vinegar, , 25.0g olives, 8.5g cherry tomatoes, and 105.0g cheese pizza."
dish_1559593746,"This plate contains 18.4g kale, 6.1g blueberries, 3.4g vinegar, 8.3g chard, 1.7g walnuts, 3.7g pepper, 5.5g quinoa, 0.9g pumpkin seeds, 0.4g salt, 80.0g squash, 10.3g olive oil, 46.6g arugula, and 0.7g mustard. It provides approximately 157.0 kcal, 3.5g protein, 12.4g fat, and 9.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1559593746/rgb.png,157.0,3.5,12.4,9.6,"This plate contains 18.4g kale, 6.1g blueberries, 3.4g vinegar, 8.3g chard, 1.7g walnuts, 3.7g pepper, 5.5g quinoa, 0.9g pumpkin seeds, , 80.0g squash, 10.3g olive oil, 46.6g arugula, and 0.7g mustard."
dish_1565382886,"This plate contains 51.0g tofu, 0.0g pepper, 42.8g carrot, 38.0g roasted potatoes, 0.6g soy sauce, 0.1g salt, 54.0g caesar salad, 25.4g rice noodles, 12.7g cabbage, 1.6g olive oil, 2.5g vinegar, 2.5g radishes, 102.0g pepperoni pizza, 0.5g garlic, 12.7g mixed greens, and 1.3g green onions. It provides approximately 470.1 kcal, 20.0g protein, 20.3g fat, and 54.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565382886/rgb.png,470.1,20.0,20.3,54.9,"This plate contains 51.0g tofu, 0.0g pepper, 42.8g carrot, 38.0g roasted potatoes, 0.6g soy sauce, , 54.0g caesar salad, 25.4g rice noodles, 12.7g cabbage, 1.6g olive oil, 2.5g vinegar, 2.5g radishes, 102.0g pepperoni pizza, 0.5g garlic, 12.7g mixed greens, and 1.3g green onions."
dish_1563391333,"This plate contains 79.9g squash, 0.8g olive oil, and 0.3g salt. It provides approximately 23.4 kcal, 0.7g protein, 1.0g fat, and 2.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1563391333/rgb.png,23.4,0.7,1.0,2.7,"This plate contains 79.9g squash, 0.8g olive oil, and ."
dish_1562775241,"This plate contains 136.0g oatmeal, and 84.0g berries. It provides approximately 140.4 kcal, 3.9g protein, 2.2g fat, and 28.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562775241/rgb.png,140.4,3.9,2.2,28.1,"This plate contains 136.0g oatmeal, and 84.0g berries."
dish_1558375732,"This plate contains 66.0g grapes. It provides approximately 45.5 kcal, 0.5g protein, 0.1g fat, and 11.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558375732/rgb.png,45.5,0.5,0.1,11.9,This plate contains 66.0g grapes.
dish_1558459664,"This plate contains 79.0g white rice, 36.0g almonds, 9.0g spinach (raw), 64.0g cherry tomatoes, and 85.0g grapes. It provides approximately 383.1 kcal, 11.6g protein, 18.4g fat, and 48.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558459664/rgb.png,383.1,11.6,18.4,48.4,"This plate contains 79.0g white rice, 36.0g almonds, 9.0g spinach (raw), 64.0g cherry tomatoes, and 85.0g grapes."
dish_1568666263,"This plate contains 190.0g lettuce, 78.0g broccoli, and 80.0g artichokes. It provides approximately 93.4 kcal, 7.2g protein, 0.9g fat, and 19.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1568666263/rgb.png,93.4,7.2,0.9,19.8,"This plate contains 190.0g lettuce, 78.0g broccoli, and 80.0g artichokes."
dish_1562691466,"This plate contains 1.7g olive oil, 66.3g broccoli, 70.0g yam, 35.0g chicken apple sausage, and 94.0g scrambled eggs. It provides approximately 319.9 kcal, 17.0g protein, 15.9g fat, and 27.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562691466/rgb.png,319.9,17.0,15.9,27.8,"This plate contains 1.7g olive oil, 66.3g broccoli, 70.0g yam, 35.0g chicken apple sausage, and 94.0g scrambled eggs."
dish_1566333228,"This plate contains 2.3g jalapenos, 0.1g vinegar, 38.2g beef, 1.3g bok choy, 16.5g millet, 5.7g bell peppers, 2.5g shallots, 84.0g caesar salad, 2.3g spinach (raw), 0.2g pepper, 45.6g chicken, 1.1g garlic, 1.3g spinach (cooked), 5.7g tomatoes, 1.2g salt, 90.0g cheese pizza, 3.6g onions, and 2.5g olive oil. It provides approximately 498.5 kcal, 37.9g protein, 20.4g fat, and 39.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1566333228/rgb.png,498.5,37.9,20.4,39.7,"This plate contains 2.3g jalapenos, 0.1g vinegar, 38.2g beef, 1.3g bok choy, 16.5g millet, 5.7g bell peppers, 2.5g shallots, 84.0g caesar salad, 2.3g spinach (raw), 0.2g pepper, 45.6g chicken, 1.1g garlic, 1.3g spinach (cooked), 5.7g tomatoes, , 90.0g cheese pizza, 3.6g onions, and 2.5g olive oil."
dish_1567007848,"This plate contains 91.0g watermelon, 19.0g raspberries, 45.0g berries, 42.0g cantaloupe, and 46.0g pineapple. It provides approximately 100.3 kcal, 1.7g protein, 0.6g fat, and 24.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1567007848/rgb.png,100.3,1.7,0.6,24.8,"This plate contains 91.0g watermelon, 19.0g raspberries, 45.0g berries, 42.0g cantaloupe, and 46.0g pineapple."
dish_1567107989,"This plate contains 22.3g chickpeas, 0.6g garlic, 0.3g salt, 4.5g lemon juice, 1.1g parsley, 11.1g pears, 8.9g olive oil, 55.6g arugula, and 6.7g pepper. It provides approximately 140.1 kcal, 3.7g protein, 9.9g fat, and 10.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1567107989/rgb.png,140.1,3.7,9.9,10.9,"This plate contains 22.3g chickpeas, 0.6g garlic, , 4.5g lemon juice, 1.1g parsley, 11.1g pears, 8.9g olive oil, 55.6g arugula, and 6.7g pepper."
dish_1559590202,"This plate contains 77.0g couscous, 82.0g caesar salad, 113.0g chicken, and 39.0g asparagus. It provides approximately 316.7 kcal, 41.4g protein, 6.0g fat, and 22.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1559590202/rgb.png,316.7,41.4,6.0,22.8,"This plate contains 77.0g couscous, 82.0g caesar salad, 113.0g chicken, and 39.0g asparagus."
dish_1566332085,"This plate contains 65.0g spinach (raw), and 98.0g cucumbers. It provides approximately 24.8 kcal, 2.9g protein, 0.3g fat, and 4.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1566332085/rgb.png,24.8,2.9,0.3,4.3,"This plate contains 65.0g spinach (raw), and 98.0g cucumbers."
dish_1562774980,"This plate contains 201.0g oatmeal. It provides approximately 136.7 kcal, 4.8g protein, 2.8g fat, and 24.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562774980/rgb.png,136.7,4.8,2.8,24.1,This plate contains 201.0g oatmeal.
dish_1565638365,"This plate contains 17.9g white rice, 5.4g vinegar, 134.1g pork, 11.7g olive oil, 0.8g mustard, 8.9g zucchini, 0.4g parsley, 13.5g lettuce, 10.8g carrot, 5.4g pumpkin seeds, 0.9g garlic, 45.1g arugula, 99.0g brown rice, 6.3g onions, 0.9g rosemary, 0.7g salt, and 27.1g mixed greens. It provides approximately 612.4 kcal, 41.3g protein, 33.1g fat, and 36.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565638365/rgb.png,612.4,41.3,33.1,36.6,"This plate contains 17.9g white rice, 5.4g vinegar, 134.1g pork, 11.7g olive oil, 0.8g mustard, 8.9g zucchini, 0.4g parsley, 13.5g lettuce, 10.8g carrot, 5.4g pumpkin seeds, 0.9g garlic, 45.1g arugula, 99.0g brown rice, 6.3g onions, 0.9g rosemary, , and 27.1g mixed greens."
dish_1563823359,"This plate contains 10.3g white rice, 0.5g vinegar, 2.6g green beans, 2.6g spinach (raw), 0.5g ginger, 0.5g soy sauce, 0.5g green onions, 1.1g salt, 3.1g garlic, 20.3g cauliflower, 103.5g chicken, 152.0g steak, 30.4g wheat berry, 0.5g olive oil, 2.0g lime, and 2.6g broccoli. It provides approximately 641.7 kcal, 72.5g protein, 33.4g fat, and 11.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1563823359/rgb.png,641.7,72.5,33.4,11.6,"This plate contains 10.3g white rice, 0.5g vinegar, 2.6g green beans, 2.6g spinach (raw), 0.5g ginger, 0.5g soy sauce, 0.5g green onions, , 3.1g garlic, 20.3g cauliflower, 103.5g chicken, 152.0g steak, 30.4g wheat berry, 0.5g olive oil, 2.0g lime, and 2.6g broccoli."
dish_1558638896,"This plate contains 126.0g cherry tomatoes. It provides approximately 22.7 kcal, 1.1g protein, 0.3g fat, and 4.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558638896/rgb.png,22.7,1.1,0.3,4.9,This plate contains 126.0g cherry tomatoes.
dish_1566589933,"This plate contains 122.0g tofu. It provides approximately 89.1 kcal, 9.8g protein, 5.9g fat, and 2.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1566589933/rgb.png,89.1,9.8,5.9,2.3,This plate contains 122.0g tofu.
dish_1563565289,"This plate contains 88.0g corn on the cob. It provides approximately 93.4 kcal, 2.7g protein, 2.1g fat, and 19.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1563565289/rgb.png,93.4,2.7,2.1,19.4,This plate contains 88.0g corn on the cob.
dish_1562617370,"This plate contains 55.0g pepperoni pizza. It provides approximately 155.1 kcal, 6.6g protein, 6.6g fat, and 17.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562617370/rgb.png,155.1,6.6,6.6,17.6,This plate contains 55.0g pepperoni pizza.
dish_1560541793,"This plate contains 88.7g carrot, 192.0g chicken, 9.3g chard, 2.7g vinegar, 3.7g blueberries, 0.6g mustard, 8.8g olive oil, 4.8g broccoli, 0.1g pepper, 19.2g white rice, 63.0g cauliflower, 4.8g green beans, 52.0g arugula, 4.8g spinach (raw), 1.0g ginger, 1.0g soy sauce, 1.9g garlic, 1.9g walnuts, 1.0g green onions, and 0.8g salt. It provides approximately 509.8 kcal, 64.4g protein, 17.8g fat, and 22.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1560541793/rgb.png,509.8,64.4,17.8,22.3,"This plate contains 88.7g carrot, 192.0g chicken, 9.3g chard, 2.7g vinegar, 3.7g blueberries, 0.6g mustard, 8.8g olive oil, 4.8g broccoli, 0.1g pepper, 19.2g white rice, 63.0g cauliflower, 4.8g green beans, 52.0g arugula, 4.8g spinach (raw), 1.0g ginger, 1.0g soy sauce, 1.9g garlic, 1.9g walnuts, 1.0g green onions, and ."
dish_1565724509,"This plate contains 79.0g chayote squash, and 79.0g zucchini. It provides approximately 30.8 kcal, 1.3g protein, 0.7g fat, and 6.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565724509/rgb.png,30.8,1.3,0.7,6.2,"This plate contains 79.0g chayote squash, and 79.0g zucchini."
dish_1562788760,"This plate contains 0.4g green onions, 0.6g vinegar, 97.3g pork, 13.0g brown rice, 0.6g lemon juice, 3.4g olive oil, 1.5g garlic, 40.7g fish, 1.3g pepper, 3.2g cherry tomatoes, 0.3g basil, 8.1g country rice, 0.3g parsley, 2.9g onions, 3.2g broccoli, 0.6g shallots, and 0.3g salt. It provides approximately 331.3 kcal, 33.7g protein, 23.0g fat, and 6.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562788760/rgb.png,331.3,33.7,23.0,6.9,"This plate contains 0.4g green onions, 0.6g vinegar, 97.3g pork, 13.0g brown rice, 0.6g lemon juice, 3.4g olive oil, 1.5g garlic, 40.7g fish, 1.3g pepper, 3.2g cherry tomatoes, 0.3g basil, 8.1g country rice, 0.3g parsley, 2.9g onions, 3.2g broccoli, 0.6g shallots, and ."
dish_1566501447,"This plate contains 30.0g onions, 57.0g cherry tomatoes, 26.0g olives, 160.0g tuna, 57.0g carrot, and 19.0g lemon juice. It provides approximately 286.8 kcal, 48.0g protein, 4.0g fat, and 13.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1566501447/rgb.png,286.8,48.0,4.0,13.3,"This plate contains 30.0g onions, 57.0g cherry tomatoes, 26.0g olives, 160.0g tuna, 57.0g carrot, and 19.0g lemon juice."
dish_1558637214,"This plate contains 16.0g grapes. It provides approximately 11.0 kcal, 0.1g protein, 0.0g fat, and 2.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558637214/rgb.png,11.0,0.1,0.0,2.9,This plate contains 16.0g grapes.
dish_1561494032,"This plate contains 0.9g salt, 2.6g walnuts, 0.8g mustard, 11.3g olive oil, 71.6g arugula, 12.8g chard, 5.1g blueberries, 2.4g vinegar, 108.5g squash, 91.0g cauliflower, and 0.1g pepper. It provides approximately 185.4 kcal, 5.2g protein, 14.1g fat, and 12.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561494032/rgb.png,185.4,5.2,14.1,12.5,"This plate contains , 2.6g walnuts, 0.8g mustard, 11.3g olive oil, 71.6g arugula, 12.8g chard, 5.1g blueberries, 2.4g vinegar, 108.5g squash, 91.0g cauliflower, and 0.1g pepper."
dish_1558724607,"This plate contains 152.0g honeydew melons. It provides approximately 54.7 kcal, 0.8g protein, 0.2g fat, and 13.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558724607/rgb.png,54.7,0.8,0.2,13.7,This plate contains 152.0g honeydew melons.
dish_1561492628,"This plate contains 31.0g caesar salad. It provides approximately 13.6 kcal, 1.0g protein, 0.7g fat, and 1.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561492628/rgb.png,13.6,1.0,0.7,1.3,This plate contains 31.0g caesar salad.
dish_1558719066,"This plate contains 142.0g apple. It provides approximately 73.8 kcal, 0.4g protein, 0.3g fat, and 19.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558719066/rgb.png,73.8,0.4,0.3,19.9,This plate contains 142.0g apple.
dish_1565727875,"This plate contains 109.0g olives, 9.0g mixed greens, 68.0g broccoli, 22.0g parmesan cheese, 60.0g black beans, and 97.0g chicken. It provides approximately 485.7 kcal, 46.6g protein, 22.1g fat, and 27.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565727875/rgb.png,485.7,46.6,22.1,27.2,"This plate contains 109.0g olives, 9.0g mixed greens, 68.0g broccoli, 22.0g parmesan cheese, 60.0g black beans, and 97.0g chicken."
dish_1561662532,"This plate contains 46.0g tofu, 1.3g onions, 3.3g cucumbers, 0.2g salt, 6.5g lettuce, 0.3g lime, 9.8g mixed greens, 2.6g cherry tomatoes, 0.1g pepper, 26.0g green beans, 91.0g corn on the cob, 1.3g vinegar, and 2.6g olive oil. It provides approximately 166.5 kcal, 7.4g protein, 7.1g fat, and 23.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561662532/rgb.png,166.5,7.4,7.1,23.7,"This plate contains 46.0g tofu, 1.3g onions, 3.3g cucumbers, , 6.5g lettuce, 0.3g lime, 9.8g mixed greens, 2.6g cherry tomatoes, 0.1g pepper, 26.0g green beans, 91.0g corn on the cob, 1.3g vinegar, and 2.6g olive oil."
dish_1562945393,"This plate contains 16.4g chia seeds, 65.4g broccoli, 65.5g greek yogurt, 106.0g egg whites, 74.1g sweet potato, 3.5g olive oil, and 70.1g milk. It provides approximately 319.4 kcal, 24.7g protein, 10.6g fat, and 31.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562945393/rgb.png,319.4,24.7,10.6,31.4,"This plate contains 16.4g chia seeds, 65.4g broccoli, 65.5g greek yogurt, 106.0g egg whites, 74.1g sweet potato, 3.5g olive oil, and 70.1g milk."
dish_1560443474,"This plate contains 113.0g pineapple, and 204.0g berries. It provides approximately 172.8 kcal, 2.0g protein, 0.7g fat, and 43.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1560443474/rgb.png,172.8,2.0,0.7,43.2,"This plate contains 113.0g pineapple, and 204.0g berries."
dish_1562873838,"This plate contains 0.3g pepper, 4.1g spinach (raw), 0.8g lemon juice, 8.7g cucumbers, 11.7g olive oil, 0.4g rosemary, 0.9g lime, 7.0g cherry tomatoes, 0.6g salt, 0.8g parsley, 8.2g squash, 16.4g wheat berry, 163.9g chicken, 8.2g zucchini, 57.5g green beans, 3.5g vinegar, 0.4g basil, 3.5g onions, 0.4g thyme, 26.2g mixed greens, 0.8g garlic, and 17.5g lettuce. It provides approximately 427.4 kcal, 54.0g protein, 18.1g fat, and 11.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562873838/rgb.png,427.4,54.0,18.1,11.1,"This plate contains 0.3g pepper, 4.1g spinach (raw), 0.8g lemon juice, 8.7g cucumbers, 11.7g olive oil, 0.4g rosemary, 0.9g lime, 7.0g cherry tomatoes, , 0.8g parsley, 8.2g squash, 16.4g wheat berry, 163.9g chicken, 8.2g zucchini, 57.5g green beans, 3.5g vinegar, 0.4g basil, 3.5g onions, 0.4g thyme, 26.2g mixed greens, 0.8g garlic, and 17.5g lettuce."
dish_1562700957,"This plate contains 75.7g fish, 3.0g chive, 3.8g corn, 103.6g squash, 2.3g arugula, 0.4g garlic, 4.3g onions, 0.7g parsley, 12.2g olive oil, 3.0g snow peas, 53.3g mixed greens, 3.8g artichokes, 1.5g pepper, 117.0g cauliflower, 10.7g apple, 8.5g millet, 15.1g lentils, 2.1g vinegar, 2.1g lemon juice, and 0.8g salt. It provides approximately 286.9 kcal, 20.5g protein, 23.2g fat, and 21.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562700957/rgb.png,286.9,20.5,23.2,21.4,"This plate contains 75.7g fish, 3.0g chive, 3.8g corn, 103.6g squash, 2.3g arugula, 0.4g garlic, 4.3g onions, 0.7g parsley, 12.2g olive oil, 3.0g snow peas, 53.3g mixed greens, 3.8g artichokes, 1.5g pepper, 117.0g cauliflower, 10.7g apple, 8.5g millet, 15.1g lentils, 2.1g vinegar, 2.1g lemon juice, and ."
dish_1562959799,"This plate contains 1.4g green onions, 14.6g white rice, 102.2g pork, 5.3g vinegar, 18.1g spinach (raw), 14.5g cabbage, 12.1g chard, 14.5g mixed greens, 79.0g parsnips, 0.9g salt, 6.0g cherry tomatoes, 0.4g pepper, 2.9g radishes, 14.6g bok choy, 0.3g mustard, 6.0g cucumbers, 6.3g olive oil, 28.9g rice noodles, 6.0g figs, 7.2g carrot, 6.6g soy sauce, 4.2g garlic, and 11.0g sugar. It provides approximately 498.8 kcal, 30.8g protein, 21.3g fat, and 46.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562959799/rgb.png,498.8,30.8,21.3,46.1,"This plate contains 1.4g green onions, 14.6g white rice, 102.2g pork, 5.3g vinegar, 18.1g spinach (raw), 14.5g cabbage, 12.1g chard, 14.5g mixed greens, 79.0g parsnips, , 6.0g cherry tomatoes, 0.4g pepper, 2.9g radishes, 14.6g bok choy, 0.3g mustard, 6.0g cucumbers, 6.3g olive oil, 28.9g rice noodles, 6.0g figs, 7.2g carrot, 6.6g soy sauce, 4.2g garlic, and ."
dish_1562699652,"This plate contains 0.2g garlic, 0.1g salt, 3.5g cucumbers, 4.3g olive oil, 2.1g onions, 0.2g mustard, 17.4g spinach (raw), 22.0g brown rice, 1.4g sun dried tomatoes, 50.5g quinoa, and 1.4g vinegar. It provides approximately 132.2 kcal, 3.6g protein, 5.6g fat, and 17.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562699652/rgb.png,132.2,3.6,5.6,17.4,"This plate contains 0.2g garlic, , 3.5g cucumbers, 4.3g olive oil, 2.1g onions, 0.2g mustard, 17.4g spinach (raw), 22.0g brown rice, 1.4g sun dried tomatoes, 50.5g quinoa, and 1.4g vinegar."
